ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
1120,Maximum Average Subtree,61.9%,Medium,0.2694761079552085, https://leetcode.com/problems/maximum-average-subtree
1071,Greatest Common Divisor of Strings,52.9%,Easy,0.2558027661568673, https://leetcode.com/problems/greatest-common-divisor-of-strings
821,Shortest Distance to a Character,66.9%,Easy,0.2432052795316472, https://leetcode.com/problems/shortest-distance-to-a-character
17,Letter Combinations of a Phone Number,46.8%,Medium,0.2216645713198854, https://leetcode.com/problems/letter-combinations-of-a-phone-number
362,Design Hit Counter,63.7%,Medium,0.2081212537924689, https://leetcode.com/problems/design-hit-counter
253,Meeting Rooms II,45.7%,Medium,0.1220327637966893, https://leetcode.com/problems/meeting-rooms-ii
284,Peeking Iterator,45.7%,Medium,0.1190109982701197, https://leetcode.com/problems/peeking-iterator
1223,Dice Roll Simulation,45.6%,Medium,0.1021294950763798, https://leetcode.com/problems/dice-roll-simulation
300,Longest Increasing Subsequence,42.6%,Medium,0.1015528004432644, https://leetcode.com/problems/longest-increasing-subsequence
23,Merge k Sorted Lists,40.2%,Hard,0.0966655621235403, https://leetcode.com/problems/merge-k-sorted-lists
20,Valid Parentheses,39.0%,Easy,0.0928626343812616, https://leetcode.com/problems/valid-parentheses
359,Logger Rate Limiter,70.8%,Easy,0.0816780310142671, https://leetcode.com/problems/logger-rate-limiter
1366,Rank Teams by Votes,53.8%,Medium,0.0722335573593715, https://leetcode.com/problems/rank-teams-by-votes
200,Number of Islands,46.8%,Medium,0.0698510378599645, https://leetcode.com/problems/number-of-islands
706,Design HashMap,61.3%,Easy,0.0683442674369718, https://leetcode.com/problems/design-hashmap
98,Validate Binary Search Tree,27.8%,Medium,0.0579851815121325, https://leetcode.com/problems/validate-binary-search-tree
540,Single Element in a Sorted Array,57.9%,Medium,0.0427212567047698, https://leetcode.com/problems/single-element-in-a-sorted-array
844,Backspace String Compare,46.4%,Easy,0.0414997309067527, https://leetcode.com/problems/backspace-string-compare
31,Next Permutation,32.6%,Medium,0.0368610211315989, https://leetcode.com/problems/next-permutation
394,Decode String,50.0%,Medium,0.0322738781366899, https://leetcode.com/problems/decode-string
150,Evaluate Reverse Polish Notation,36.3%,Medium,0.0315262536467739, https://leetcode.com/problems/evaluate-reverse-polish-notation
547,Friend Circles,58.6%,Medium,0.0273075220528511, https://leetcode.com/problems/friend-circles
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.025162076719508, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
713,Subarray Product Less Than K,39.1%,Medium,0.0247384291561224, https://leetcode.com/problems/subarray-product-less-than-k
647,Palindromic Substrings,60.6%,Medium,0.0232508536502028, https://leetcode.com/problems/palindromic-substrings
199,Binary Tree Right Side View,54.1%,Medium,0.0225393398460615, https://leetcode.com/problems/binary-tree-right-side-view
101,Symmetric Tree,46.8%,Easy,0.0210978289646358, https://leetcode.com/problems/symmetric-tree
341,Flatten Nested List Iterator,52.9%,Medium,0.0199806846904834, https://leetcode.com/problems/flatten-nested-list-iterator
53,Maximum Subarray,46.5%,Easy,0.019336728821707, https://leetcode.com/problems/maximum-subarray
173,Binary Search Tree Iterator,56.6%,Medium,0.0189999382449039, https://leetcode.com/problems/binary-search-tree-iterator
872,Leaf-Similar Trees,64.5%,Easy,0.0175212541871478, https://leetcode.com/problems/leaf-similar-trees
46,Permutations,63.5%,Medium,0.0167595836490753, https://leetcode.com/problems/permutations
680,Valid Palindrome II,36.6%,Easy,0.0163254124586088, https://leetcode.com/problems/valid-palindrome-ii
701,Insert into a Binary Search Tree,77.7%,Medium,0.0155222363715618, https://leetcode.com/problems/insert-into-a-binary-search-tree
528,Random Pick with Weight,43.9%,Medium,0.0148315659059952, https://leetcode.com/problems/random-pick-with-weight
227,Basic Calculator II,36.9%,Medium,0.0123994149050382, https://leetcode.com/problems/basic-calculator-ii
543,Diameter of Binary Tree,48.4%,Easy,0.0118986067984958, https://leetcode.com/problems/diameter-of-binary-tree
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.0096832424447395, https://leetcode.com/problems/longest-substring-without-repeating-characters
295,Find Median from Data Stream,44.3%,Hard,0.0089989358685695, https://leetcode.com/problems/find-median-from-data-stream
21,Merge Two Sorted Lists,53.5%,Easy,0.0089903398146512, https://leetcode.com/problems/merge-two-sorted-lists
215,Kth Largest Element in an Array,55.4%,Medium,0.0087591800898815, https://leetcode.com/problems/kth-largest-element-in-an-array
78,Subsets,62.0%,Medium,0.0082781929693712, https://leetcode.com/problems/subsets
102,Binary Tree Level Order Traversal,54.6%,Medium,0.0081692384971294, https://leetcode.com/problems/binary-tree-level-order-traversal
692,Top K Frequent Words,51.8%,Medium,0.0075160068209353, https://leetcode.com/problems/top-k-frequent-words
136,Single Number,65.5%,Easy,0.0064451669687133, https://leetcode.com/problems/single-number
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0047725193990346, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0047142102627264, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
22,Generate Parentheses,62.7%,Medium,0.0043611059090124, https://leetcode.com/problems/generate-parentheses
56,Merge Intervals,39.3%,Medium,0.0034728286335985, https://leetcode.com/problems/merge-intervals
1307,Verbal Arithmetic Puzzle,37.7%,Hard,0.0, https://leetcode.com/problems/verbal-arithmetic-puzzle
1228,Missing Number In Arithmetic Progression,52.6%,Easy,0.1489362110075416, https://leetcode.com/problems/missing-number-in-arithmetic-progression
545,Boundary of Binary Tree,38.9%,Medium,0.0877756108823857, https://leetcode.com/problems/boundary-of-binary-tree
472,Concatenated Words,43.7%,Hard,0.0266150107572297, https://leetcode.com/problems/concatenated-words
140,Word Break II,32.6%,Hard,0.016608366876733, https://leetcode.com/problems/word-break-ii
73,Set Matrix Zeroes,43.1%,Medium,0.0150102884938891, https://leetcode.com/problems/set-matrix-zeroes
200,Number of Islands,46.8%,Medium,0.0110156019215057, https://leetcode.com/problems/number-of-islands
937,Reorder Data in Log Files,54.3%,Easy,0.0080273359007642, https://leetcode.com/problems/reorder-data-in-log-files
42,Trapping Rain Water,48.9%,Hard,0.0041194702952388, https://leetcode.com/problems/trapping-rain-water
139,Word Break,40.1%,Medium,0.0037551677623236, https://leetcode.com/problems/word-break
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.002038321129697, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
1228,Missing Number In Arithmetic Progression,52.6%,Easy,0.1489362110075416, https://leetcode.com/problems/missing-number-in-arithmetic-progression
545,Boundary of Binary Tree,38.9%,Medium,0.0877756108823857, https://leetcode.com/problems/boundary-of-binary-tree
472,Concatenated Words,43.7%,Hard,0.0266150107572297, https://leetcode.com/problems/concatenated-words
140,Word Break II,32.6%,Hard,0.016608366876733, https://leetcode.com/problems/word-break-ii
73,Set Matrix Zeroes,43.1%,Medium,0.0150102884938891, https://leetcode.com/problems/set-matrix-zeroes
200,Number of Islands,46.8%,Medium,0.0110156019215057, https://leetcode.com/problems/number-of-islands
139,Word Break,40.1%,Medium,0.0084293839944017, https://leetcode.com/problems/word-break
937,Reorder Data in Log Files,54.3%,Easy,0.0080273359007642, https://leetcode.com/problems/reorder-data-in-log-files
127,Word Ladder,29.6%,Medium,0.0057314958446896, https://leetcode.com/problems/word-ladder
42,Trapping Rain Water,48.9%,Hard,0.0041194702952388, https://leetcode.com/problems/trapping-rain-water
23,Merge k Sorted Lists,40.2%,Hard,0.0038759738446929, https://leetcode.com/problems/merge-k-sorted-lists
101,Symmetric Tree,46.8%,Easy,0.0032666423495169, https://leetcode.com/problems/symmetric-tree
20,Valid Parentheses,39.0%,Easy,0.0021976823306058, https://leetcode.com/problems/valid-parentheses
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.002038321129697, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
1,Two Sum,45.6%,Easy,0.0017672359146114, https://leetcode.com/problems/two-sum
545,Boundary of Binary Tree,38.9%,Medium,0.0373617774702591, https://leetcode.com/problems/boundary-of-binary-tree
472,Concatenated Words,43.7%,Hard,0.0240114296281864, https://leetcode.com/problems/concatenated-words
140,Word Break II,32.6%,Hard,0.0106610817861136, https://leetcode.com/problems/word-break-ii
937,Reorder Data in Log Files,54.3%,Easy,0.0080273359007642, https://leetcode.com/problems/reorder-data-in-log-files
73,Set Matrix Zeroes,43.1%,Medium,0.0066990704390728, https://leetcode.com/problems/set-matrix-zeroes
200,Number of Islands,46.8%,Medium,0.0027652973031151, https://leetcode.com/problems/number-of-islands
1228,Missing Number In Arithmetic Progression,52.6%,Easy,0.1321986830719455, https://leetcode.com/problems/missing-number-in-arithmetic-progression
545,Boundary of Binary Tree,38.9%,Medium,0.0877756108823857, https://leetcode.com/problems/boundary-of-binary-tree
200,Number of Islands,46.8%,Medium,0.0433525386928258, https://leetcode.com/problems/number-of-islands
472,Concatenated Words,43.7%,Hard,0.0266150107572297, https://leetcode.com/problems/concatenated-words
140,Word Break II,32.6%,Hard,0.0238295628329839, https://leetcode.com/problems/word-break-ii
937,Reorder Data in Log Files,54.3%,Easy,0.0179717297044677, https://leetcode.com/problems/reorder-data-in-log-files
23,Merge k Sorted Lists,40.2%,Hard,0.0154145634011867, https://leetcode.com/problems/merge-k-sorted-lists
73,Set Matrix Zeroes,43.1%,Medium,0.0150102884938891, https://leetcode.com/problems/set-matrix-zeroes
139,Word Break,40.1%,Medium,0.0149367974945105, https://leetcode.com/problems/word-break
101,Symmetric Tree,46.8%,Easy,0.0130030275803871, https://leetcode.com/problems/symmetric-tree
1,Two Sum,45.6%,Easy,0.0095840505153881, https://leetcode.com/problems/two-sum
42,Trapping Rain Water,48.9%,Hard,0.0092450581440511, https://leetcode.com/problems/trapping-rain-water
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0081284739362025, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
127,Word Ladder,29.6%,Medium,0.0057314958446896, https://leetcode.com/problems/word-ladder
20,Valid Parentheses,39.0%,Easy,0.0021976823306058, https://leetcode.com/problems/valid-parentheses
1200,Minimum Absolute Difference,66.6%,Easy,0.0, https://leetcode.com/problems/minimum-absolute-difference
871,Minimum Number of Refueling Stops,31.4%,Hard,0.0218532411773668, https://leetcode.com/problems/minimum-number-of-refueling-stops
146,LRU Cache,33.2%,Medium,0.0173690862406136, https://leetcode.com/problems/lru-cache
91,Decode Ways,24.7%,Medium,0.0128849313038604, https://leetcode.com/problems/decode-ways
72,Edit Distance,44.8%,Hard,0.0095717409412816, https://leetcode.com/problems/edit-distance
113,Path Sum II,46.7%,Medium,0.0093743362847059, https://leetcode.com/problems/path-sum-ii
215,Kth Largest Element in an Array,55.4%,Medium,0.0083869655724832, https://leetcode.com/problems/kth-largest-element-in-an-array
240,Search a 2D Matrix II,43.2%,Medium,0.0072793770029012, https://leetcode.com/problems/search-a-2d-matrix-ii
33,Search in Rotated Sorted Array,34.5%,Medium,0.0069616617794876, https://leetcode.com/problems/search-in-rotated-sorted-array
88,Merge Sorted Array,39.4%,Easy,0.0064809040840831, https://leetcode.com/problems/merge-sorted-array
2,Add Two Numbers,33.9%,Medium,0.0064628410918317, https://leetcode.com/problems/add-two-numbers
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.0052728832952304, https://leetcode.com/problems/binary-tree-maximum-path-sum
543,Diameter of Binary Tree,48.4%,Easy,0.0050479662973047, https://leetcode.com/problems/diameter-of-binary-tree
1,Two Sum,45.6%,Easy,0.004901297870354, https://leetcode.com/problems/two-sum
15,3Sum,26.8%,Medium,0.0020811662038245, https://leetcode.com/problems/3sum
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.0014852223137141, https://leetcode.com/problems/longest-substring-without-repeating-characters
70,Climbing Stairs,47.8%,Easy,0.0014753073158671, https://leetcode.com/problems/climbing-stairs
1,Two Sum,45.6%,Easy,0.7025051399779716, https://leetcode.com/problems/two-sum
146,LRU Cache,33.2%,Medium,0.521413265967313, https://leetcode.com/problems/lru-cache
72,Edit Distance,44.8%,Hard,0.4324285917613152, https://leetcode.com/problems/edit-distance
2,Add Two Numbers,33.9%,Medium,0.4221159733636152, https://leetcode.com/problems/add-two-numbers
33,Search in Rotated Sorted Array,34.5%,Medium,0.3189546182636149, https://leetcode.com/problems/search-in-rotated-sorted-array
871,Minimum Number of Refueling Stops,31.4%,Hard,0.2887275508533339, https://leetcode.com/problems/minimum-number-of-refueling-stops
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.2884992176890934, https://leetcode.com/problems/longest-substring-without-repeating-characters
70,Climbing Stairs,47.8%,Easy,0.2541565492518028, https://leetcode.com/problems/climbing-stairs
215,Kth Largest Element in an Array,55.4%,Medium,0.0730646752411442, https://leetcode.com/problems/kth-largest-element-in-an-array
88,Merge Sorted Array,39.4%,Easy,0.0451990505469574, https://leetcode.com/problems/merge-sorted-array
240,Search a 2D Matrix II,43.2%,Medium,0.0446502737377388, https://leetcode.com/problems/search-a-2d-matrix-ii
113,Path Sum II,46.7%,Medium,0.0369813345287158, https://leetcode.com/problems/path-sum-ii
410,Split Array Largest Sum,44.5%,Hard,0.0243617407400352, https://leetcode.com/problems/split-array-largest-sum
91,Decode Ways,24.7%,Medium,0.0227930095285566, https://leetcode.com/problems/decode-ways
15,3Sum,26.8%,Medium,0.0185763855729354, https://leetcode.com/problems/3sum
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.0052728832952304, https://leetcode.com/problems/binary-tree-maximum-path-sum
543,Diameter of Binary Tree,48.4%,Easy,0.0050479662973047, https://leetcode.com/problems/diameter-of-binary-tree
588,Design In-Memory File System,45.9%,Hard,0.0, https://leetcode.com/problems/design-in-memory-file-system
397,Integer Replacement,32.9%,Medium,0.0, https://leetcode.com/problems/integer-replacement
395,Longest Substring with At Least K Repeating Characters,41.4%,Medium,0.0, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
413,Arithmetic Slices,57.9%,Medium,0.0, https://leetcode.com/problems/arithmetic-slices
446,Arithmetic Slices II - Subsequence,32.7%,Hard,0.0, https://leetcode.com/problems/arithmetic-slices-ii-subsequence
488,Zuma Game,39.9%,Hard,0.0, https://leetcode.com/problems/zuma-game
576,Out of Boundary Paths,35.1%,Medium,0.0, https://leetcode.com/problems/out-of-boundary-paths
873,Length of Longest Fibonacci Subsequence,48.0%,Medium,0.0, https://leetcode.com/problems/length-of-longest-fibonacci-subsequence
509,Fibonacci Number,67.2%,Easy,0.0103377211553306, https://leetcode.com/problems/fibonacci-number
20,Valid Parentheses,39.0%,Easy,0.0051688605776653, https://leetcode.com/problems/valid-parentheses
509,Fibonacci Number,67.2%,Easy,0.0380187158339919, https://leetcode.com/problems/fibonacci-number
115,Distinct Subsequences,38.3%,Hard,0.0277988713627429, https://leetcode.com/problems/distinct-subsequences
20,Valid Parentheses,39.0%,Easy,0.0205170472666699, https://leetcode.com/problems/valid-parentheses
